id,mase
HOUSEHOLD_1_506_TX_1,0.8454460386774797
HOUSEHOLD_1_514_CA_1,0.6311236438369259
HOUSEHOLD_1_514_TX_1,1.287205795581197
HOUSEHOLD_1_516_TX_1,0.8046507064364207
HOUSEHOLD_1_517_CA_1,1.3388819675156884
HOUSEHOLD_1_517_TX_1,1.1040446146913023
HOUSEHOLD_1_521_CA_1,1.2312030075187972
HOUSEHOLD_1_521_TX_1,1.0374975792395584
HOUSEHOLD_1_521_WI_1,1.7041865233292695
HOUSEHOLD_1_535_CA_1,1.261670124481328
HOUSEHOLD_2_213_TX_1,1.8689847140969995
HOUSEHOLD_2_440_TX_1,2.4765144152899254
